,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__dropout,param_reg__maxlen,param_reg__neurons,param_reg__optimizer,param_trans__maxlen,param_trans__num_words,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
12,1382.676525592804,18.14303469657898,7.918042063713074,0.4160255193710327,0.2,300,100,adam,300,,"{'reg__dropout': 0.2, 'reg__maxlen': 300, 'reg__neurons': 100, 'reg__optimizer': 'adam', 'trans__maxlen': 300, 'trans__num_words': None}",-2.7284292112038293,-2.568251025715308,-2.648340118459569,0.08008909274426057,46,-0.9680682507227708,-0.9148491313147936,-0.9414586910187822,0.026609559703988594
13,1333.2701569795609,13.42808449268341,7.179402112960815,0.2561368942260742,0.2,300,100,adam,300,7000,"{'reg__dropout': 0.2, 'reg__maxlen': 300, 'reg__neurons': 100, 'reg__optimizer': 'adam', 'trans__maxlen': 300, 'trans__num_words': 7000}",-2.5871843449568837,-2.455054174397225,-2.5211192596770546,0.06606508527982924,39,-0.9595223007294409,-0.9368315143625864,-0.9481769075460136,0.011345393183427255
14,1386.9403007030487,19.021324634552002,7.225394606590271,0.4943293333053589,0.2,300,100,Adadelta,300,,"{'reg__dropout': 0.2, 'reg__maxlen': 300, 'reg__neurons': 100, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 300, 'trans__num_words': None}",-1.9503141911138253,-2.130450787545378,-2.0403824893296014,0.09006829821577633,17,-1.3456964886172063,-1.5230143993080947,-1.4343554439626505,0.08865895534544421
15,1341.1273871660233,19.10647213459015,7.619680047035217,0.04848921298980713,0.2,300,100,Adadelta,300,7000,"{'reg__dropout': 0.2, 'reg__maxlen': 300, 'reg__neurons': 100, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 300, 'trans__num_words': 7000}",-2.0442564154753766,-2.1567044135927924,-2.1004804145340845,0.056223999058707896,25,-1.3519319012677897,-1.4890978310540053,-1.4205148661608975,0.06858296489310778
16,532.7231086492538,1.8776177167892456,3.775328040122986,0.745926022529602,0.1,120,10,adam,120,,"{'reg__dropout': 0.1, 'reg__maxlen': 120, 'reg__neurons': 10, 'reg__optimizer': 'adam', 'trans__maxlen': 120, 'trans__num_words': None}",-2.071248074460604,-1.967910116411892,-2.019579095436248,0.051668979024356076,12,-1.4570263313248275,-1.4199846390557915,-1.4385054851903094,0.018520846134517988
17,517.6515851020813,4.205259084701538,4.485478639602661,0.3175787925720215,0.1,120,10,adam,120,7000,"{'reg__dropout': 0.1, 'reg__maxlen': 120, 'reg__neurons': 10, 'reg__optimizer': 'adam', 'trans__maxlen': 120, 'trans__num_words': 7000}",-1.8929976661678154,-1.986153614014912,-1.939575640091364,0.046577973923548344,1,-1.5262720752808612,-1.5111997709183274,-1.5187359230995943,0.0075361521812669086
18,536.5800133943558,1.0147424936294556,3.1574193239212036,0.0698312520980835,0.1,120,10,Adadelta,120,,"{'reg__dropout': 0.1, 'reg__maxlen': 120, 'reg__neurons': 10, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 120, 'trans__num_words': None}",-1.9985785466967925,-2.0495109224480275,-2.02404473457241,0.025466187875617496,15,-1.511046077255539,-1.5622776873667843,-1.5366618823111615,0.025615805055622665
19,571.7744015455246,3.9017456769943237,3.7541871070861816,0.03226208686828613,0.1,120,10,Adadelta,120,7000,"{'reg__dropout': 0.1, 'reg__maxlen': 120, 'reg__neurons': 10, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 120, 'trans__num_words': 7000}",-1.9344956332896281,-2.08844093437245,-2.011468283831039,0.07697265054141089,10,-1.4916127956666454,-1.3614147555866527,-1.426513775626649,0.06509902003999635
20,671.3881400823593,12.070165038108826,3.676532030105591,0.42290544509887695,0.1,120,100,adam,120,,"{'reg__dropout': 0.1, 'reg__maxlen': 120, 'reg__neurons': 100, 'reg__optimizer': 'adam', 'trans__maxlen': 120, 'trans__num_words': None}",-2.926939828198093,-2.4893017658728724,-2.708120797035483,0.21881903116261037,48,-0.9627923985544982,-0.7908347489280876,-0.8768135737412929,0.08597882481320529
21,620.7551970481873,3.521244525909424,3.959166407585144,0.6805442571640015,0.1,120,100,adam,120,7000,"{'reg__dropout': 0.1, 'reg__maxlen': 120, 'reg__neurons': 100, 'reg__optimizer': 'adam', 'trans__maxlen': 120, 'trans__num_words': 7000}",-2.46714360797624,-2.494580114403573,-2.4808618611899065,0.013718253213666376,37,-0.8833014458767104,-0.9186041096562768,-0.9009527777664936,0.017651331889783184
