,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampl__k_neighbors,param_sampl__sampling_strategy,param_tfidf__use_idf,param_vect__binary,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
314,61.94060838222504,5.653528094291687,1.635099172592163,0.04954218864440918,7,auto,False,True,1.0,,"(2, 2)","{'sampl__k_neighbors': 7, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.9018755940845729,-2.16296383754143,-2.0324197158130013,0.13054412172842855,335,-0.0419760356835347,-0.03561654576612995,-0.03879629072483233,0.003179744958702376
315,24.7871755361557,1.0362433195114136,1.1409567594528198,0.06489455699920654,7,auto,False,True,1.0,10000,"(1, 1)","{'sampl__k_neighbors': 7, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-0.975029660177946,-1.2306235280264688,-1.1028265941022073,0.1277969339242614,27,-0.13873175001572147,-0.1313348955503651,-0.13503332278304328,0.0036984272326781864
316,32.273537158966064,4.152353286743164,2.132526159286499,0.04470539093017578,7,auto,False,True,1.0,10000,"(1, 2)","{'sampl__k_neighbors': 7, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.0117659022440946,-1.2180786527516072,-1.1149222774978509,0.10315637525375632,35,-0.10703655595077946,-0.10183358067838114,-0.1044350683145803,0.0026014876361991623
317,30.251230001449585,2.5128140449523926,1.4800983667373657,0.03639042377471924,7,auto,False,True,1.0,10000,"(2, 2)","{'sampl__k_neighbors': 7, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.492659058298914,-1.5863271414810862,-1.53949309989,0.04683404159108606,259,-0.1873580199497705,-0.1247643369068907,-0.15606117842833062,0.0312968415214399
318,33.04651689529419,1.101161241531372,1.1534953117370605,0.02151322364807129,7,auto,False,True,0.8,,"(1, 1)","{'sampl__k_neighbors': 7, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-0.9864899099810763,-1.245191694103902,-1.1158408020424893,0.12935089206141287,37,-0.118236772361802,-0.1122186944996784,-0.11522773343074019,0.0030090389310617957
319,67.56043291091919,0.7847964763641357,2.287698268890381,0.016507387161254883,7,auto,False,True,0.8,,"(1, 2)","{'sampl__k_neighbors': 7, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.1558246838212587,-1.3706862782148284,-1.2632554810180434,0.10743079719678483,105,-0.043501933254319926,-0.0430409706878407,-0.043271451971080316,0.00023048128323961345
320,63.42558681964874,4.751798987388611,1.551312804222107,0.01623356342315674,7,auto,False,True,0.8,,"(2, 2)","{'sampl__k_neighbors': 7, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.9018755940845729,-2.16296383754143,-2.0324197158130013,0.13054412172842855,335,-0.0419760356835347,-0.03561654576612995,-0.03879629072483233,0.003179744958702376
321,27.778958916664124,4.454860806465149,1.153366208076477,0.05144798755645752,7,auto,False,True,0.8,10000,"(1, 1)","{'sampl__k_neighbors': 7, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-0.975029660177946,-1.2306235280264688,-1.1028265941022073,0.1277969339242614,27,-0.13873175001572147,-0.1313348955503651,-0.13503332278304328,0.0036984272326781864
322,32.19301903247833,2.5220600366592407,2.10008442401886,0.1648169755935669,7,auto,False,True,0.8,10000,"(1, 2)","{'sampl__k_neighbors': 7, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.0117659022440946,-1.2180786527516072,-1.1149222774978509,0.10315637525375632,35,-0.10703655595077946,-0.10183358067838114,-0.1044350683145803,0.0026014876361991623
323,27.0217422246933,1.4420255422592163,1.4591575860977173,0.03982341289520264,7,auto,False,True,0.8,10000,"(2, 2)","{'sampl__k_neighbors': 7, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.492659058298914,-1.5863271414810862,-1.53949309989,0.04683404159108606,259,-0.1873580199497705,-0.1247643369068907,-0.15606117842833062,0.0312968415214399
324,31.324663162231445,1.6281237602233887,1.0424818992614746,0.06753301620483398,7,auto,False,False,1.0,,"(1, 1)","{'sampl__k_neighbors': 7, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-0.9771060312262421,-1.1952413191427735,-1.086173675184508,0.10906764395826574,19,-0.13824725041369787,-0.13299092360814868,-0.1356190870109233,0.0026281634027745943
325,66.4329651594162,0.6476484537124634,2.1953541040420532,0.09554660320281982,7,auto,False,False,1.0,,"(1, 2)","{'sampl__k_neighbors': 7, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.1191035249523398,-1.3254594881206283,-1.222281506536484,0.10317798158414426,83,-0.052525485930932383,-0.05367044964930401,-0.053097967790118196,0.0005724818591858125
