,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__learning_rate,param_reg__max_depth,param_reg__n_estimators,param_sampl__sampling_strategy,param_tfidf__use_idf,param_vect__binary,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
500,52.3365398645401,1.0713657140731812,2.5681724548339844,0.051278114318847656,0.1,12,300,auto,True,False,0.8,,"(2, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.7089776995344288,-1.8062585397304722,-1.7576181196324505,0.04864042009802172,717,-0.2502984067306938,-0.2434576140762797,-0.24687801040348675,0.0034203963272070592
501,61.08110296726227,0.9913309812545776,1.2634360790252686,0.04187440872192383,0.1,12,300,auto,True,False,0.8,10000,"(1, 1)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.3269798312524599,-1.5063838898245865,-1.4166818605385232,0.0897020292860633,269,-0.07170267134827188,-0.06937712802094369,-0.07053989968460778,0.0011627716636640958
502,75.79999232292175,0.5717747211456299,2.0986263751983643,0.024029254913330078,0.1,12,300,auto,True,False,0.8,10000,"(1, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.347370186229174,-1.5113746585957264,-1.4293724224124502,0.08200223618327618,275,-0.07290348131633319,-0.07093345262121623,-0.07191846696877471,0.0009850143475584813
503,19.904690265655518,0.5691778659820557,1.5198785066604614,0.040166497230529785,0.1,12,300,auto,True,False,0.8,10000,"(2, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.6802438376793674,-1.7352075486569585,-1.707725693168163,0.02748185548879556,633,-0.32474461097792795,-0.27280158995888903,-0.2987731004684085,0.025971510509519458
504,56.158424973487854,0.2668567895889282,1.179116129875183,0.009872078895568848,0.1,12,300,auto,False,True,1.0,,"(1, 1)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.3935696202560846,-1.6227724611302174,-1.508171040693151,0.11460142043706645,345,-0.0738375691683885,-0.07497853430780277,-0.07440805173809564,0.0005704825697071328
505,106.63227915763855,1.7647230625152588,3.4764859676361084,0.012986183166503906,0.1,12,300,auto,False,True,1.0,,"(1, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.583103320760561,-1.820748388054366,-1.7019258544074634,0.11882253364690254,623,-0.07395022255360571,-0.07512174187301734,-0.07453598221331154,0.000585759659705816
506,51.84065556526184,0.8941001892089844,2.5425760746002197,0.0022432804107666016,0.1,12,300,auto,False,True,1.0,,"(2, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.7238233643182344,-1.7724689281624344,-1.7481461462403345,0.024322781922100023,701,-0.25006991183241317,-0.2455110737830835,-0.24779049280774834,0.0022794190246648305
507,54.389333605766296,0.47146689891815186,1.1742265224456787,0.016311168670654297,0.1,12,300,auto,False,True,1.0,10000,"(1, 1)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.3759823401731832,-1.6258922246691014,-1.5009372824211422,0.12495494224795911,331,-0.07432317015314113,-0.07557519142799037,-0.07494918079056576,0.0006260106374246163
508,68.8972955942154,0.17349374294281006,2.025967240333557,0.0009402036666870117,0.1,12,300,auto,False,True,1.0,10000,"(1, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.4207848266243521,-1.6532510209148659,-1.537017923769609,0.11623309714525688,359,-0.07195412773134924,-0.07489716381292562,-0.07342564577213742,0.0014715180407881903
509,18.666107296943665,0.20835697650909424,1.4462100267410278,0.03327476978302002,0.1,12,300,auto,False,True,1.0,10000,"(2, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.6528782811630858,-1.7322188939694698,-1.6925485875662778,0.039670306403192024,607,-0.32514337314154224,-0.27175930834041984,-0.298451340740981,0.0266920324005612
