,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampl__n_neighbors,param_sampl__sampling_strategy,param_tfidf__use_idf,param_vect__binary,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
43,737.7554438114166,18.363242149353027,15.715271592140198,1.4715842008590698,1,auto,False,False,0.8,,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.9390805791366006,-2.35702093317632,-2.14805075615646,0.20897017701985976,137,-0.2874223903135112,-0.22937060460353093,-0.25839649745852106,0.029025892854990132
44,991.8756775856018,12.60679841041565,7.572620391845703,0.49231910705566406,1,auto,False,False,0.8,,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.2480164423447713,-2.8841286902355168,-2.566072566290144,0.31805612394537275,265,-0.2129615152898315,-0.28098709884185374,-0.2469743070658426,0.03401279177601112
45,179.06946396827698,2.343770980834961,5.58993661403656,0.38787996768951416,1,auto,False,False,0.8,10000,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.9457992307776504,-2.3855852098164223,-2.165692220297036,0.21989298951938596,147,-0.27157171510735256,-0.21421455559899685,-0.2428931353531747,0.028678579754177855
46,211.78924930095673,1.3221572637557983,13.156986117362976,0.3549259901046753,1,auto,False,False,0.8,10000,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-2.008693834169739,-2.4232407700209775,-2.2159673020953585,0.20727346792561918,185,-0.2757838788099957,-0.21215131075092528,-0.24396759478046048,0.03181628402953522
47,132.04038846492767,15.474822640419006,8.046937346458435,0.5684846639633179,1,auto,False,False,0.8,10000,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.242464573926114,-2.0393378495834726,-2.1409012117547936,0.10156336217132078,125,-0.1381724801723404,-0.08103998275866157,-0.109606231465501,0.028566248706839416
48,85.75772070884705,3.7382495403289795,6.1588252782821655,0.12391746044158936,1,minority,True,True,1.0,,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-2.2382576259536457,-2.6057235762614606,-2.421990601107553,0.1837329751539074,249,-0.33677679664874083,-0.2711736958448919,-0.3039752462468164,0.03280155040192445
49,422.6734336614609,5.34157407283783,16.721887826919556,0.2696256637573242,1,minority,True,True,1.0,,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-2.0545924002619786,-2.547324578955902,-2.30095848960894,0.2463660893469617,223,-0.3026209546690945,-0.30057145663392804,-0.30159620565151124,0.0010247490175832319
50,764.4962867498398,4.6612266302108765,9.917212128639221,1.3088246583938599,1,minority,True,True,1.0,,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.2363842841681567,-2.98823677742588,-2.6123105307970182,0.37592624662886154,275,-0.36035001777553277,-0.4141593052257682,-0.38725466150065047,0.02690464372511772
51,87.76233410835266,6.898088693618774,8.766226410865784,0.9284659624099731,1,minority,True,True,1.0,10000,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-2.0604090849223917,-2.5443698580372187,-2.302389471479805,0.2419803865574135,225,-0.3121122449361814,-0.25626419828496544,-0.28418822161057344,0.027924023325607977
52,138.9490818977356,1.8197405338287354,14.617348909378052,0.49268555641174316,1,minority,True,True,1.0,10000,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-2.0423062473106888,-2.5697057446700065,-2.3060059959903474,0.26369974867965884,227,-0.3134529377709224,-0.2777433326108274,-0.2955981351908749,0.017854802580047513
53,91.97327506542206,5.6538413763046265,10.127893686294556,0.452744722366333,1,minority,True,True,1.0,10000,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.3552019851968162,-2.1643551957872544,-2.2597785904920356,0.0954233947047809,203,-0.2552194875721078,-0.22104816895555218,-0.23813382826382998,0.017085659308277795
54,107.9104517698288,6.305204272270203,7.916435718536377,0.19461798667907715,1,minority,True,True,0.8,,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-2.2382576259536457,-2.6057235762614606,-2.421990601107553,0.1837329751539074,249,-0.33677679664874083,-0.2711736958448919,-0.3039752462468164,0.03280155040192445
55,430.1719092130661,11.312736868858337,18.220125555992126,0.16167867183685303,1,minority,True,True,0.8,,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-2.0545924002619786,-2.547324578955902,-2.30095848960894,0.2463660893469617,223,-0.3026209546690945,-0.30057145663392804,-0.30159620565151124,0.0010247490175832319
56,736.9646759033203,19.628411293029785,8.748950004577637,0.07773518562316895,1,minority,True,True,0.8,,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.2363842841681567,-2.9882367774258807,-2.6123105307970187,0.375926246628862,276,-0.36035001777553277,-0.4141593052257682,-0.38725466150065047,0.02690464372511772
57,102.32383167743683,2.3905566930770874,8.082486867904663,0.5325262546539307,1,minority,True,True,0.8,10000,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-2.0604090849223917,-2.5443698580372187,-2.302389471479805,0.2419803865574135,225,-0.3121122449361814,-0.25626419828496544,-0.28418822161057344,0.027924023325607977
58,125.0094542503357,6.030932903289795,13.871248722076416,1.1266889572143555,1,minority,True,True,0.8,10000,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-2.0423062473106888,-2.5697057446700065,-2.3060059959903474,0.26369974867965884,227,-0.3134529377709224,-0.2777433326108274,-0.2955981351908749,0.017854802580047513
59,84.20890939235687,5.660531163215637,9.104649782180786,0.17290854454040527,1,minority,True,True,0.8,10000,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.3552019851968162,-2.1643551957872544,-2.2597785904920356,0.0954233947047809,203,-0.2552194875721078,-0.22104816895555218,-0.23813382826382998,0.017085659308277795
60,102.64029383659363,1.2899117469787598,7.50277054309845,0.3098822832107544,1,minority,True,False,1.0,,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-2.033463109696126,-2.5366086452076937,-2.28503587745191,0.25157276775578374,217,-0.33534729047139866,-0.2994910507844789,-0.3174191706279388,0.017928119843459878
61,389.1947385072708,6.694567322731018,17.84969210624695,0.22056055068969727,1,minority,True,False,1.0,,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-2.011197161824014,-2.451952964499395,-2.2315750631617046,0.22037790133769053,195,-0.3766472687475602,-0.2837616146855396,-0.33020444171654995,0.0464428270310103
62,689.0267708301544,6.108484983444214,12.378050446510315,0.4216660261154175,1,minority,True,False,1.0,,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.133574326656139,-2.995982648657775,-2.564778487656957,0.43120416100081815,263,-0.3522874395382114,-0.4063137384678274,-0.37930058900301944,0.02701314946480801
63,94.45964002609253,2.821420907974243,7.869396686553955,0.592043399810791,1,minority,True,False,1.0,10000,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.9985716821303137,-2.635423900483953,-2.3169977913071333,0.3184261091768197,229,-0.3048708258994165,-0.2892941837645815,-0.297082504831999,0.007788321067417503
64,128.932230591774,4.665120482444763,14.484939455986023,0.2233954668045044,1,minority,True,False,1.0,10000,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-2.003751549008366,-2.5666119929628755,-2.285181770985621,0.28143022197725465,219,-0.31308989666052645,-0.2809544720505494,-0.29702218435553795,0.01606771230498852
65,82.82372522354126,5.598662376403809,8.153504014015198,0.09284389019012451,1,minority,True,False,1.0,10000,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.2471120270073945,-2.1749436386598355,-2.211027832833615,0.036084194173779505,179,-0.2561144535746426,-0.2141579660852611,-0.23513620982995184,0.020978243744690733
66,96.35308516025543,4.427620053291321,5.386122703552246,0.297060489654541,1,minority,True,False,0.8,,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-2.033463109696126,-2.5366086452076937,-2.28503587745191,0.25157276775578374,217,-0.33534729047139866,-0.2994910507844789,-0.3174191706279388,0.017928119843459878
67,359.59989857673645,5.639652490615845,16.79517388343811,0.28749608993530273,1,minority,True,False,0.8,,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-2.011197161824014,-2.451952964499395,-2.2315750631617046,0.22037790133769053,195,-0.3766472687475602,-0.2837616146855396,-0.33020444171654995,0.0464428270310103
68,677.2077076435089,0.20405054092407227,12.889248847961426,0.4559144973754883,1,minority,True,False,0.8,,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.133574326656139,-2.995982648657775,-2.564778487656957,0.43120416100081815,263,-0.3522874395382114,-0.40631373846782753,-0.37930058900301944,0.027013149464808067
69,83.53948938846588,3.1205607652664185,7.4731285572052,0.3529376983642578,1,minority,True,False,0.8,10000,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.9985716821303137,-2.635423900483953,-2.3169977913071333,0.3184261091768197,229,-0.3048708258994165,-0.2892941837645815,-0.297082504831999,0.007788321067417503
70,123.76788568496704,2.212019681930542,11.698155879974365,0.6167416572570801,1,minority,True,False,0.8,10000,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-2.003751549008366,-2.5666119929628755,-2.285181770985621,0.28143022197725465,219,-0.31308989666052645,-0.2809544720505494,-0.29702218435553795,0.01606771230498852
71,86.21148920059204,3.6920931339263916,8.876893997192383,0.4218001365661621,1,minority,True,False,0.8,10000,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.2471120270073945,-2.1749436386598355,-2.211027832833615,0.036084194173779505,179,-0.2561144535746426,-0.21415796608526105,-0.23513620982995181,0.02097824374469076
72,89.1657190322876,2.6549832820892334,5.526309132575989,0.13971292972564697,1,minority,False,True,1.0,,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-2.0489803865006264,-2.5135019235227842,-2.2812411550117053,0.2322607685110789,213,-0.30038994090599724,-0.2914090251199101,-0.29589948301295366,0.004490457893043559
73,405.23654985427856,11.02524185180664,14.45665991306305,0.5471147298812866,1,minority,False,True,1.0,,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.9038367640332035,-2.645274105004212,-2.274555434518708,0.37071867048550433,211,-0.3179979982528294,-0.3080905638766177,-0.31304428106472354,0.004953717188105833
74,727.381175994873,12.610934257507324,11.623373627662659,1.1351176500320435,1,minority,False,True,1.0,,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.212181558769624,-2.9666344322447338,-2.589407995507179,0.37722643673755485,272,-0.3347221891562067,-0.4259134833813965,-0.3803178362688016,0.045595647112594895
75,67.80841171741486,0.20222532749176025,6.235711455345154,0.8826311826705933,1,minority,False,True,1.0,10000,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-2.086969396580545,-2.5816987930719204,-2.3343340948262328,0.24736469824568763,231,-0.2908810464174296,-0.28834453683630284,-0.28961279162686626,0.001268254790563389
76,114.43617820739746,1.2535529136657715,14.100700974464417,0.050145506858825684,1,minority,False,True,1.0,10000,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-2.2335065085953203,-2.551062412094985,-2.3922844603451523,0.15877795174983245,241,-0.33753488445685403,-0.28006295387325925,-0.30879891916505664,0.028735965291797394
77,82.31637942790985,8.914602875709534,9.943835377693176,0.5798474550247192,1,minority,False,True,1.0,10000,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.3116167209199707,-2.208109928420696,-2.2598633246703335,0.05175339624963726,205,-0.2544069442967304,-0.22276217420213262,-0.2385845592494315,0.01582238504729888
78,104.05676114559174,3.089392304420471,5.338340401649475,0.12615859508514404,1,minority,False,True,0.8,,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-2.0489803865006264,-2.5135019235227842,-2.2812411550117053,0.2322607685110789,213,-0.30038994090599724,-0.2914090251199101,-0.29589948301295366,0.004490457893043559
79,417.03879964351654,8.161710143089294,15.532174468040466,0.29380571842193604,1,minority,False,True,0.8,,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.9038367640332035,-2.645274105004212,-2.274555434518708,0.37071867048550433,211,-0.3179979982528294,-0.3080905638766177,-0.31304428106472354,0.004953717188105833
80,700.9915506839752,5.1079511642456055,8.632209777832031,0.21689391136169434,1,minority,False,True,0.8,,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.212181558769624,-2.9666344322447333,-2.5894079955071785,0.3772264367375546,271,-0.3347221891562067,-0.4259134833813965,-0.3803178362688016,0.045595647112594895
81,69.19523048400879,1.9737119674682617,6.568012475967407,0.17440295219421387,1,minority,False,True,0.8,10000,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-2.086969396580545,-2.5816987930719204,-2.3343340948262328,0.24736469824568763,231,-0.2908810464174296,-0.28834453683630284,-0.28961279162686626,0.001268254790563389
82,108.26040947437286,0.9379011392593384,13.142022013664246,0.5008741617202759,1,minority,False,True,0.8,10000,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-2.2335065085953203,-2.551062412094985,-2.3922844603451523,0.15877795174983245,241,-0.33753488445685403,-0.28006295387325925,-0.30879891916505664,0.028735965291797394
83,85.5286408662796,6.229724287986755,9.013262867927551,0.3872030973434448,1,minority,False,True,0.8,10000,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': True, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.3116167209199707,-2.208109928420696,-2.2598633246703335,0.05175339624963726,205,-0.2544069442967304,-0.22276217420213262,-0.2385845592494315,0.01582238504729888
84,103.04765164852142,0.24802052974700928,5.862340092658997,0.21702897548675537,1,minority,False,False,1.0,,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-2.185656249652067,-2.6179566560514567,-2.401806452851762,0.2161502031996949,243,-0.308316619269654,-0.3082958810457125,-0.3083062501576832,1.0369111970748301e-05
85,418.9668583869934,1.4175817966461182,14.381873369216919,0.5126016139984131,1,minority,False,False,1.0,,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.9916119867556,-2.528762504599922,-2.2601872456777605,0.2685752589221609,207,-0.31542970464471776,-0.3068656008751147,-0.31114765275991624,0.004282051884801519
86,703.2504159212112,14.112537026405334,10.422590851783752,0.02464425563812256,1,minority,False,False,1.0,,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.2724815863200933,-2.9807313426300666,-2.62660646447508,0.3541248781549866,281,-0.3371421912638299,-0.4109695563213801,-0.37405587379260496,0.03691368252877511
87,76.50071489810944,1.1367567777633667,8.086263537406921,0.09528458118438721,1,minority,False,False,1.0,10000,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-2.1683369342343566,-2.684181982501646,-2.4262594583680013,0.2579225241336447,253,-0.30526068789499794,-0.3023024128439858,-0.30378155036949184,0.0014791375255060746
88,125.22544014453888,0.03591001033782959,14.093636631965637,0.5816847085952759,1,minority,False,False,1.0,10000,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-2.0656316526025464,-2.50083225527488,-2.283231953938713,0.2176003013361667,215,-0.2963386237601701,-0.2927845091080642,-0.29456156643411713,0.001777057326052961
89,84.96467816829681,3.3070441484451294,9.035943508148193,0.4050116539001465,1,minority,False,False,1.0,10000,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.281071421817768,-2.152758347396154,-2.216914884606961,0.06415653721080705,188,-0.2598215017448552,-0.2170923118289024,-0.2384569067868788,0.021364594957976393
90,103.3961181640625,0.3217463493347168,5.722216486930847,0.07377088069915771,1,minority,False,False,0.8,,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-2.185656249652067,-2.6179566560514567,-2.401806452851762,0.2161502031996949,243,-0.308316619269654,-0.3082958810457125,-0.3083062501576832,1.0369111970748301e-05
91,409.82265162467957,8.812232971191406,14.73363173007965,0.0406574010848999,1,minority,False,False,0.8,,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.9916119867556,-2.528762504599922,-2.2601872456777605,0.2685752589221609,207,-0.31542970464471776,-0.3068656008751147,-0.31114765275991624,0.004282051884801519
92,697.4456423521042,11.831864476203918,10.43284797668457,0.25650548934936523,1,minority,False,False,0.8,,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.2724815863200933,-2.9807313426300666,-2.62660646447508,0.3541248781549866,281,-0.3371421912638299,-0.4109695563213801,-0.37405587379260496,0.03691368252877511
93,76.8162841796875,0.6403806209564209,8.278399586677551,0.20059692859649658,1,minority,False,False,0.8,10000,"(1, 1)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-2.1683369342343566,-2.684181982501646,-2.4262594583680013,0.2579225241336447,253,-0.30526068789499794,-0.3023024128439858,-0.30378155036949184,0.0014791375255060746
94,122.57526290416718,1.5326875448226929,12.480378866195679,0.07740473747253418,1,minority,False,False,0.8,10000,"(1, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-2.0656316526025464,-2.50083225527488,-2.283231953938713,0.2176003013361667,215,-0.2963386237601701,-0.2927845091080642,-0.29456156643411713,0.001777057326052961
95,78.53979122638702,4.39430296421051,7.288959264755249,0.15639972686767578,1,minority,False,False,0.8,10000,"(2, 2)","{'sampl__n_neighbors': 1, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-2.2810714218177677,-2.152758347396154,-2.2169148846069606,0.06415653721080683,187,-0.25982150174485513,-0.2170923118289024,-0.23845690678687875,0.021364594957976366
96,213.0264549255371,0.40270137786865234,8.529635667800903,0.7708768844604492,3,auto,True,True,1.0,,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.8716664579430358,-2.1166786347433595,-1.9941725463431976,0.12250608840016186,39,-0.18358141114188412,-0.16855671597269345,-0.1760690635572888,0.007512347584595333
97,554.7412790060043,8.862378239631653,15.708728671073914,0.0010107755661010742,3,auto,True,True,1.0,,"(1, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.8654782158022551,-2.2333421025317755,-2.049410159167015,0.18393194336476015,59,-0.21431387718613631,-0.15634763444082342,-0.18533075581347985,0.028983121372656448
98,754.1535707712173,1.257860541343689,10.556682109832764,0.06433916091918945,3,auto,True,True,1.0,,"(2, 2)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.9489576846050585,-2.779436370641937,-2.3641970276234976,0.41523934301843934,235,-0.1209403775995452,-0.23924391496090952,-0.18009214628022735,0.05915176868068216
99,206.6095074415207,3.159838318824768,5.933306455612183,0.08049368858337402,3,auto,True,True,1.0,10000,"(1, 1)","{'sampl__n_neighbors': 3, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.696923950336755,-2.016610113816701,-1.856767032076728,0.15984308173997297,1,-0.18363122378830926,-0.1415881928808299,-0.16260970833456959,0.021021515453739675
